X1	Chr	Position	logR
CN_767442	19	21344731	0.029
CN_767443	19	21345067	-0.0875
CN_767444	19	21346260	-0.009
CN_767445	19	21346751	-0.3815
CN_767446	19	21352203	0.7302
CN_767447	19	21357314	-0.0679
CN_767448	19	21361114	-1.2016
CN_767449	19	21361716	0.1285
SNP_A-1958666	19	21361769	0.254
SNP_A-2146622	19	21362215	-0.1085
SNP_A-4270959	19	21364221	-1.3012
SNP_A-8682773	19	21369050	-0.9257
SNP_A-8528867	19	21371748	0.4764
SNP_A-8398651	19	21372190	-0.3121
CN_767451	19	21372782	-0.3121
SNP_A-8368174	19	21373072	-0.3792
CN_767452	19	21373717	-0.578
CN_767453	19	21374076	-0.0381
CN_767454	19	21374851	-1.2605
CN_767455	19	21378022	-0.5976
CN_767456	19	21380822	-0.5631
CN_767457	19	21382630	-0.668
SNP_A-8451594	19	21382997	-1.4904
CN_767458	19	21388377	-0.246
SNP_A-8460735	19	21388461	-0.246
SNP_A-8397493	19	21404606	-0.5236
SNP_A-2125921	19	21404750	-0.1085
CN_767461	19	21404827	-0.246
CN_767462	19	21409694	-0.1756
SNP_A-8378066	19	21410626	-0.8675
CN_767463	19	21412023	-0.4564
CN_165164	19	21413189	-0.3815
CN_767464	19	21413574	-0.009
CN_767465	19	21414131	-0.4217
SNP_A-1949268	19	21419288	-0.2016
CN_767467	19	21421067	-0.5631
CN_767468	19	21427649	0.1394
CN_767469	19	21428470	-1.9021
CN_767470	19	21429977	-0.606
SNP_A-8552488	19	21430595	0.0614
SNP_A-8686516	19	21431034	-0.4904
SNP_A-2265974	19	21431853	-1.5236
CN_767471	19	21432960	-0.3792
SNP_A-1795491	19	21433097	-0.2962
SNP_A-8589199	19	21442055	0.1963
CN_767472	19	21442124	0.0328
CN_767473	19	21442616	-0.4805
CN_767474	19	21446480	-0.0326
CN_767475	19	21450659	-0.746
SNP_A-2218724	19	21451116	-0.9386
SNP_A-8633058	19	21451153	-0.6231
SNP_A-8525211	19	21452553	-0.1365
CN_767476	19	21452595	-0.1336
CN_767477	19	21452839	-1.487
CN_767478	19	21453863	-0.7937
CN_767479	19	21456366	-0.1276
CN_767480	19	21458313	-0.3536
CN_767481	19	21458742	-0.809
CN_767482	19	21462445	0.2959
CN_767483	19	21463055	-1.6935
CN_767484	19	21463987	0.254
SNP_A-2117991	19	21465861	-0.5236
CN_767485	19	21468034	-0.3536
SNP_A-4250073	19	21468580	-0.7162
SNP_A-4290065	19	21471148	-1.1085
CN_767486	19	21471227	-0.7252
CN_767487	19	21478228	-1.2116
SNP_A-8472891	19	21478235	-1.224
SNP_A-4255337	19	21483408	-0.5236
CN_767488	19	21486309	-0.983
CN_767489	19	21490733	0.0759
SNP_A-1877932	19	21491080	-0.4532
SNP_A-2131212	19	21492160	-1.568
CN_767490	19	21492431	-1.009
CN_767491	19	21492533	-0.9386
SNP_A-2250905	19	21493313	-0.5236
SNP_A-1909340	19	21495996	-0.7162
SNP_A-2046277	19	21497382	-0.2941
CN_767492	19	21499805	-1.4166
CN_767493	19	21500247	-0.3923
CN_767494	19	21502976	-0.6935
CN_165176	19	21503567	-0.2736
SNP_A-4276480	19	21508995	-0.8455
SNP_A-8573809	19	21510461	-0.639
CN_767495	19	21510555	0.0458
CN_767496	19	21514090	-0.1085
CN_767497	19	21515368	-0.8675
SNP_A-2067611	19	21516423	-0.3171
CN_767498	19	21516749	0.3472
SNP_A-2241704	19	21520743	0.4199
SNP_A-2231102	19	21521301	-0.8811
CN_767499	19	21521915	-1.2605
SNP_A-8296034	19	21522043	-0.2605
CN_767500	19	21522476	-0.5236
CN_767501	19	21522942	-1.0183
SNP_A-4260172	19	21523178	-0.606
CN_767502	19	21528153	0.1139
CN_767503	19	21534501	-0.6305
CN_767504	19	21538872	-0.8955
CN_767505	19	21539503	-1.3495
CN_767506	19	21540012	0.0458
CN_767507	19	21543179	-0.4778
SNP_A-2130647	19	21543535	-0.3861
CN_767508	19	21543571	-0.4888
CN_767509	19	21544518	-0.2605
CN_165182	19	21546651	-0.6167
CN_767510	19	21547333	-0.2784
SNP_A-4277594	19	21558130	-0.1807
CN_767511	19	21558270	0.415
SNP_A-8376956	19	21558286	0.5309
CN_767512	19	21558734	-0.746
SNP_A-8646574	19	21558914	-0.578
CN_767513	19	21560281	-0.9021
CN_767514	19	21561496	-0.1516
CN_767515	19	21563886	-0.8861
CN_767516	19	21564583	-0.0305
CN_767517	19	21565013	-0.611
SNP_A-4231973	19	21568988	-0.2187
SNP_A-4194806	19	21569087	-0.1085
SNP_A-4237233	19	21569207	-0.009
CN_767519	19	21569247	-0.2298
CN_767520	19	21571042	-1.224
CN_767521	19	21571911	-1.0738
CN_767522	19	21572522	-0.2756
CN_767523	19	21578785	-0.4532
CN_767524	19	21581860	-0.5236
CN_767526	19	21584090	-0.5976
CN_767527	19	21584574	-0.8741
CN_767529	19	21589301	-0.6935
CN_767530	19	21591025	-0.568
CN_767531	19	21591931	-0.7162
SNP_A-2056084	19	21593530	-1.594
SNP_A-2311978	19	21593850	-0.809
SNP_A-1840851	19	21594045	-0.424
CN_767532	19	21594185	0.3389
SNP_A-8602912	19	21594280	-0.343
SNP_A-4291917	19	21594526	-0.083
SNP_A-1814006	19	21594664	-0.4805
CN_767533	19	21594825	-0.5709
SNP_A-1927267	19	21594904	-0.983
CN_767534	19	21599314	-1.2398
SNP_A-8612014	19	21600244	-0.343
CN_767535	19	21600397	-0.161
SNP_A-4268914	19	21601193	-0.746
CN_767536	19	21603385	-0.8455
SNP_A-8658202	19	21604005	-0.3903
CN_767537	19	21608497	-0.746
SNP_A-8629247	19	21611557	-0.5236
SNP_A-8530323	19	21611840	-1.3078
CN_767538	19	21612628	0.415
CN_767539	19	21612770	-1.2341
SNP_A-8470970	19	21613329	-0.5236
CN_767540	19	21615625	-1.2605
SNP_A-1849773	19	21615719	-0.4711
CN_767541	19	21615751	-0.611
CN_767542	19	21619732	-3.9159
CN_767543	19	21619975	-1.746
SNP_A-2296147	19	21620182	-0.5236
CN_767544	19	21620894	-0.6704
SNP_A-8356612	19	21622166	-0.9106
CN_767545	19	21623186	-1.1085
SNP_A-1958185	19	21632117	0.0614
CN_767548	19	21632838	-0.4829
CN_767549	19	21637067	-0.606
SNP_A-8682615	19	21637309	-0.4361
SNP_A-2219758	19	21638735	-0.424
CN_767551	19	21638929	-1.1085
CN_767552	19	21639520	0.2227
CN_767553	19	21642962	-0.32
SNP_A-8297673	19	21649765	-0.611
CN_767554	19	21649919	-0.7715
CN_767555	19	21652931	-0.0326
SNP_A-8599991	19	21654042	-0.246
CN_767556	19	21654167	-0.3536
SNP_A-8515413	19	21654628	-0.733
SNP_A-1922250	19	21654837	-0.3716
SNP_A-8325221	19	21654907	-0.5236
CN_769627	19	21655838	-0.0183
CN_769628	19	21656922	-0.7715
CN_769629	19	21658439	-0.0875
CN_769630	19	21660818	-0.467
CN_769631	19	21661986	-0.5236
SNP_A-8375517	19	21665436	-0.3716
CN_769633	19	21666299	-0.809
CN_769635	19	21666562	-0.3903
CN_769636	19	21667590	-0.2187
CN_769637	19	21668530	0.142
SNP_A-1902759	19	21673605	-0.7773
CN_769638	19	21673661	0.1139
SNP_A-8604559	19	21674124	-1.0154
CN_769639	19	21675227	-0.4305
SNP_A-8602458	19	21683139	-1.3309
CN_769640	19	21683235	-0.4594
SNP_A-8402142	19	21685782	0.017
CN_769641	19	21685997	-0.0183
CN_769642	19	21687429	-0.6611
CN_769643	19	21687768	-0.4049
CN_769644	19	21700824	0.2134
CN_769645	19	21703134	-3.2784
SNP_A-1826299	19	21709141	-1.8455
SNP_A-2037060	19	21709238	-0.0541
CN_769646	19	21709481	-0.8861
CN_769648	19	21714095	-0.6016
CN_769649	19	21714964	-0.2854
CN_769651	19	21719836	-0.8675
CN_165212	19	21725238	-0.2784
CN_769652	19	21725570	0.2134
CN_769653	19	21726197	-0.1558
CN_769654	19	21727765	-1.3861
SNP_A-8659484	19	21728314	-0.2941
CN_769655	19	21730165	0.0931
CN_769656	19	21730570	0.0614
SNP_A-8525507	19	21735137	-0.9524
SNP_A-4290259	19	21739273	-0.5742
CN_769657	19	21739389	-0.5654
SNP_A-2047379	19	21749772	0.0931
SNP_A-8427582	19	21752898	-0.0381
SNP_A-8456017	19	21752940	0.3244
CN_769659	19	21755548	-0.2435
CN_769660	19	21755787	0.017
CN_769661	19	21757821	-0.191
SNP_A-8585892	19	21767535	-0.983
CN_165220	19	21767806	-0.487
CN_769662	19	21768434	-0.0183
SNP_A-8419155	19	21768813	-0.2479
CN_769663	19	21769691	-1.568
SNP_A-4198118	19	21771402	-0.2736
CN_769664	19	21773146	-0.3309
SNP_A-8415463	19	21781455	-0.6811
CN_769665	19	21781520	-0.7041
CN_769666	19	21783820	0.424
SNP_A-8544606	19	21787145	-1.2891
SNP_A-8634012	19	21788147	0.2394
CN_769667	19	21789099	-1.4305
CN_769668	19	21789399	-0.5236
SNP_A-8615138	19	21790344	-0.3078
SNP_A-1891073	19	21790359	-0.343
CN_769669	19	21790720	-0.5533
CN_769670	19	21793591	-0.2605
CN_769671	19	21793970	-0.4496
SNP_A-8479086	19	21794162	-0.0541
CN_769672	19	21794928	-0.7162
SNP_A-8344089	19	21796221	-0.0854
CN_769673	19	21796482	-0.3171
SNP_A-8531088	19	21798077	-0.758
CN_769674	19	21799020	-1.3121
SNP_A-1785614	19	21799550	-0.161
CN_769675	19	21799612	-0.4166
SNP_A-8345851	19	21802938	-0.8455
SNP_A-8638173	19	21803490	-0.3716
CN_769676	19	21803512	-0.6167
CN_769677	19	21806544	-0.2435
CN_769678	19	21809318	-0.2891
SNP_A-1888788	19	21813864	-1.0183
CN_769679	19	21814055	-0.8675
CN_769680	19	21819700	-0.8715
SNP_A-2141316	19	21819809	-0.6935
CN_769681	19	21820865	-1.7715
CN_769682	19	21821771	-0.5236
CN_769683	19	21827337	-1.224
CN_769684	19	21827700	-1.6935
CN_769685	19	21827999	-1.1085
CN_769686	19	21836794	-0.4411
CN_769687	19	21840844	-0.5976
SNP_A-8562718	19	21841011	-0.306
SNP_A-1847878	19	21841202	-1.2435
CN_769688	19	21841713	-0.1756
SNP_A-1886682	19	21842058	-0.4305
CN_769689	19	21842204	-0.5236
SNP_A-2198286	19	21843979	-0.6528
CN_769690	19	21845581	-1.4411
CN_769691	19	21846216	-0.746
CN_769692	19	21848883	0.2034
CN_769693	19	21849142	1.27
CN_769694	19	21850850	-0.3309
CN_769695	19	21852570	-0.3716
CN_769696	19	21861146	-1.2154
CN_769697	19	21861952	-1.1756
SNP_A-8530876	19	21863277	-0.5236
CN_769698	19	21863966	-0.2605
SNP_A-2225526	19	21864012	-0.5236
CN_769699	19	21864255	-1.2891
SNP_A-8673487	19	21868974	-0.0906
CN_769700	19	21869629	-0.0875
CN_769701	19	21870365	-0.1293
CN_769702	19	21870911	-0.3171
SNP_A-1949466	19	21872451	-0.1336
SNP_A-8531806	19	21873051	0.0435
CN_769703	19	21873234	-0.2605
SNP_A-8531808	19	21873357	0.142
CN_769704	19	21875415	-0.0875
CN_769705	19	21876628	-0.4747
SNP_A-8573424	19	21878987	0.0328
CN_769706	19	21879078	-0.5236
SNP_A-8481870	19	21879386	0.0435
CN_769707	19	21879712	-0.2187
CN_165239	19	21880121	-1.224
SNP_A-8426548	19	21885256	-0.9386
CN_769708	19	21886974	-0.1085
CN_769709	19	21889004	-1.6279
SNP_A-8332631	19	21892902	0.0614
SNP_A-8310980	19	21892978	-0.0854
SNP_A-8280052	19	21893126	-0.7606
CN_769710	19	21893538	-0.5236
CN_769711	19	21898485	0.8635
SNP_A-8417434	19	21900420	-0.5907
SNP_A-8483280	19	21900688	-0.8455
SNP_A-8530857	19	21900880	-1.3815
SNP_A-8597440	19	21901463	-0.009
SNP_A-8696603	19	21901921	0.0614
CN_769712	19	21903659	-0.4166
SNP_A-8690594	19	21906445	-0.3649
SNP_A-8635734	19	21906520	-0.1085
SNP_A-1788384	19	21906773	0
CN_769713	19	21906848	-0.3716
CN_769714	19	21907392	-0.161
CN_165243	19	21910432	-0.1934
CN_769717	19	21910854	-1.1085
SNP_A-8643092	19	21911546	0.1545
CN_769718	19	21916868	-0.009
SNP_A-8425539	19	21920556	-0.2016
SNP_A-1791524	19	21920673	0.2623
SNP_A-8608473	19	21920924	0.4764
SNP_A-4282420	19	21921689	-0.08
SNP_A-4245156	19	21921746	-0.8231
SNP_A-2167587	19	21921797	-0.0641
SNP_A-8302166	19	21922464	-0.5236
CN_769719	19	21922525	-0.224
CN_769720	19	21923350	-0.668
SNP_A-8512690	19	21924149	-0.0381
SNP_A-8524334	19	21924481	0.5695
CN_769721	19	21925399	-0.3012
SNP_A-8703194	19	21926761	0.7868
CN_769722	19	21927028	-0.0596
SNP_A-2052703	19	21927158	-0.4411
SNP_A-8626075	19	21927417	-0.4263
CN_769723	19	21927496	0.3389
CN_769724	19	21932841	0.4175
SNP_A-8697462	19	21933033	-0.4778
SNP_A-8611888	19	21933099	-0.8231
SNP_A-8520947	19	21934112	-0.0875
SNP_A-8320911	19	21934956	-0.5236
CN_769725	19	21936706	-0.1085
CN_165245	19	21937480	-0.3716
SNP_A-8640638	19	21938027	0.1716
CN_769726	19	21938426	-0.3903
SNP_A-8520956	19	21938656	-0.009
CN_769727	19	21939580	-0.0596
SNP_A-8571246	19	21946485	0.0458
SNP_A-8462835	19	21946753	-0.0166
SNP_A-4248343	19	21947509	0.1325
SNP_A-8699430	19	21951606	0.254
CN_769729	19	21953465	-0.8861
CN_769730	19	21953752	-0.343
CN_769732	19	21955199	-0.487
CN_165248	19	21957391	-0.0183
CN_769733	19	21958443	-0.9481
CN_769734	19	21965371	-0.668
SNP_A-4198344	19	21965869	-1.1865
CN_769735	19	21966079	-1.4496
CN_769736	19	21966227	-1.1085
CN_769737	19	21967384	-0.467
CN_769738	19	21969253	-1.2826
CN_165251	19	21969976	-0.5236
SNP_A-8495113	19	21970074	-0.561
CN_769739	19	21970198	-0.5236
CN_769740	19	21976213	1.0931
CN_165252	19	21976229	0.9125
CN_769741	19	21976339	0.6691
CN_769742	19	21976630	-0.3716
CN_769743	19	21983619	0.0614
CN_769744	19	21984073	-0.1481
CN_769745	19	21984861	-0.2736
CN_769746	19	21984919	-0.2854
CN_769747	19	21993130	-0.4111
CN_769748	19	21997111	-0.4496
SNP_A-8600502	19	22002440	-0.2962
CN_769749	19	22004049	0.0359
CN_769750	19	22004807	0.4764
SNP_A-4288962	19	22005907	-0.4361
CN_769751	19	22009436	-0.5236
CN_769752	19	22015805	-1.161
CN_769753	19	22018506	-0.2756
CN_769754	19	22018686	-1.1085
CN_769755	19	22018806	-0.5236
SNP_A-8517277	19	22019364	-1.0679
CN_769756	19	22020218	-0.3903
CN_769757	19	22020255	-0.7041
SNP_A-8424012	19	22022547	-0.3012
SNP_A-8716810	19	22028081	-0.5236
SNP_A-1798122	19	22028635	-0.2154
CN_769758	19	22028887	-0.1402
SNP_A-8630118	19	22032191	-0.4111
CN_769759	19	22032420	-0.8455
SNP_A-8521695	19	22032639	-0.4805
SNP_A-8291781	19	22033103	-0.9386
CN_165263	19	22034246	-0.9742
CN_769760	19	22034716	-0.758
SNP_A-8522396	19	22037485	-0.4805
CN_771822	19	22037999	-0.9524
CN_771823	19	22038709	0.29
CN_771824	19	22041892	-0.1085
CN_771825	19	22042596	-0.4263
CN_771826	19	22043639	-0.2605
CN_771827	19	22046519	-0.971
CN_771828	19	22046769	-1.746
CN_771829	19	22046814	-0.4805
SNP_A-4255356	19	22047626	-1.5236
SNP_A-8318680	19	22048154	-0.1336
CN_771830	19	22049522	-0.9907
CN_771831	19	22053417	-0.8715
CN_771832	19	22053537	-0.7252
SNP_A-2123307	19	22053593	-0.9565
CN_771833	19	22054368	-0.32
CN_771834	19	22059252	-1.5877
CN_165270	19	22059602	-2.733
CN_771835	19	22060301	-0.708
CN_771836	19	22063109	0.0025
SNP_A-8445864	19	22070871	-0.8861
CN_165273	19	22071048	-0.733
CN_771837	19	22071274	-0.6756
CN_771838	19	22071450	-0.6016
CN_771839	19	22084805	-1.1085
CN_771840	19	22085429	-0.8861
CN_771841	19	22085531	-0.8861
SNP_A-8333109	19	22085910	-0.3309
CN_771842	19	22086347	-0.0679
CN_771843	19	22087290	-0.7866
SNP_A-1936303	19	22087414	-0.0541
CN_771844	19	22088004	0.5919
CN_771845	19	22097847	-0.398
SNP_A-4284500	19	22098152	0.1869
CN_771846	19	22098684	-0.1312
CN_771847	19	22098847	-1.0738
CN_771848	19	22103300	-0.4166
CN_771849	19	22103903	-0.568
CN_771850	19	22105896	-1.246
SNP_A-2127659	19	22109410	-0.0875
SNP_A-2163713	19	22109445	-0.0496
CN_771851	19	22109777	-0.5236
SNP_A-2047138	19	22110324	-1.5236
CN_771852	19	22110423	-0.246
SNP_A-8461091	19	22110636	-0.0261
SNP_A-4226681	19	22110904	0.1545
CN_771853	19	22111392	-0.0854
CN_771854	19	22111734	-0.2016
CN_771855	19	22113749	0.0219
CN_771856	19	22114982	-0.487
CN_771857	19	22115909	-0.4111
CN_771858	19	22118127	-0.9106
SNP_A-2306533	19	22118201	-1.2891
SNP_A-2239797	19	22121343	-0.4361
SNP_A-8360683	19	22121779	-1.639
CN_771859	19	22122540	-0.9386
CN_771860	19	22122618	-0.0211
SNP_A-1949655	19	22123284	-0.6528
CN_771861	19	22127721	-1.746
CN_771862	19	22128370	-0.5236
CN_771863	19	22128383	-0.487
CN_771864	19	22129359	0.0759
CN_771865	19	22131071	-0.606
CN_771866	19	22132192	-0.4361
SNP_A-1905123	19	22133775	-0.1825
SNP_A-2263608	19	22134346	-0.4851
SNP_A-1858728	19	22134512	-0.3631
CN_771867	19	22134811	-0.0444
SNP_A-2182395	19	22134957	-0.1085
SNP_A-4299096	19	22135428	-0.4888
CN_771868	19	22136021	-0.5907
SNP_A-4249757	19	22136259	-0.6231
SNP_A-4287750	19	22136490	-0.4778
SNP_A-2095628	19	22136619	-0.746
CN_771869	19	22137090	-0.272
SNP_A-1949663	19	22137207	-0.3923
CN_771871	19	22154092	-0.7937
CN_771870	19	22154329	-0.3536
CN_771872	19	22154817	-0.2756
CN_771873	19	22155950	-0.4456
CN_771874	19	22155955	-0.3792
CN_771875	19	22155963	-0.3716
SNP_A-8459305	19	22159103	-0.1699
CN_771876	19	22160183	-0.0641
CN_771877	19	22167898	-0.2736
CN_771878	19	22167909	-0.2736
CN_771879	19	22168660	-1.0471
CN_771880	19	22169601	0.332
CN_771881	19	22169954	-0.2373
SNP_A-8375957	19	22170054	-0.0875
CN_771882	19	22170570	-0.191
CN_771883	19	22172951	-0.684
CN_771884	19	22173970	-0.4564
SNP_A-2251592	19	22174009	0.0359
SNP_A-2305498	19	22174191	-0.7162
CN_771885	19	22174413	-0.6528
CN_771886	19	22177070	-0.3792
CN_771887	19	22177164	-0.3923
CN_771888	19	22186619	-0.2187
SNP_A-4234848	19	22193513	-0.2016
CN_771889	19	22193575	-0.3309
CN_771890	19	22193974	-1.1085
CN_771891	19	22197351	-1.224
CN_165298	19	22197445	-0.5236
CN_771892	19	22197789	-0.1085
SNP_A-8523172	19	22197860	0.3244
CN_771893	19	22197877	0.0931
CN_771894	19	22198474	-1.2154
CN_771895	19	22198491	-1.1865
SNP_A-8605438	19	22198674	-0.8037
CN_771896	19	22199241	-0.1336
SNP_A-8420524	19	22199278	-0.1558
CN_771897	19	22202479	-0.6935
CN_771898	19	22208418	0.3344
CN_165300	19	22208810	-0.1756
CN_771899	19	22209544	-0.3121
CN_771900	19	22217113	-1.4411
CN_771901	19	22220762	-0.5236
CN_771902	19	22223750	-0.3309
CN_771903	19	22223952	0.4764
SNP_A-2005926	19	22225022	-0.2605
CN_771904	19	22225721	0.0805
CN_771905	19	22225736	0.1394
CN_771906	19	22231138	-0.1365
CN_771907	19	22232943	-0.8675
CN_771908	19	22233460	-0.809
CN_771909	19	22237156	-0.4166
CN_771910	19	22240132	-0.9257
SNP_A-8421725	19	22241616	0.2227
SNP_A-8582225	19	22242357	-1.0326
SNP_A-8378222	19	22242561	-0.7937
SNP_A-4243370	19	22242787	-0.2605
SNP_A-8696756	19	22243035	-0.4829
CN_771911	19	22243464	-0.1085
SNP_A-8608525	19	22243718	0.007
CN_771912	19	22245185	0.2623
SNP_A-8321979	19	22246007	-0.983
CN_771913	19	22246060	-1.3078
CN_771914	19	22249035	-0.6456
CN_771915	19	22249712	-1.0541
CN_771916	19	22250548	-1.1558
SNP_A-8484341	19	22255267	-1.1425
CN_771917	19	22256179	-0.4456
SNP_A-1895861	19	22256325	-0.4049
SNP_A-8655341	19	22256644	-0.684
CN_771918	19	22256702	-0.983
SNP_A-8436959	19	22258369	-0.4166
CN_771919	19	22259093	-0.983
SNP_A-8299994	19	22259548	-1.0381
CN_771920	19	22260752	0.0759
SNP_A-8297029	19	22262849	-1.1865
CN_771921	19	22262993	-0.6456
SNP_A-8280120	19	22263006	-0.684
CN_771922	19	22263657	-1.3536
CN_771923	19	22263846	-0.343
CN_165318	19	22266939	-0.08
CN_771924	19	22268319	-2.8455
CN_771925	19	22270605	-0.4361
CN_771926	19	22271437	-1.5236
CN_771927	19	22283989	-0.1365
CN_771928	19	22285313	-0.424
CN_771929	19	22285346	0.0979
SNP_A-8687887	19	22286431	0.5639
CN_771930	19	22287336	-1.3309
SNP_A-2106406	19	22287566	-0.6456
CN_165324	19	22287655	-0.8455
CN_771932	19	22292144	-0.9597
CN_771931	19	22292211	-1.3049
CN_771933	19	22295737	-1.4111
CN_771934	19	22298140	-1.7606
CN_771935	19	22300539	0.0328
CN_771936	19	22300620	-0.2187
CN_771937	19	22300704	0.2607
CN_771938	19	22300734	0.3509
CN_771939	19	22303994	-2.5236
CN_771940	19	22306056	-0.3815
SNP_A-8400262	19	22308270	-0.4111
SNP_A-2295704	19	22312076	-0.424
CN_771941	19	22312367	0.0458
CN_771942	19	22318987	0.0805
CN_165331	19	22320695	0.2748
SNP_A-2174761	19	22323074	-0.1085
SNP_A-2120058	19	22324903	-0.7937
CN_771943	19	22325697	-0.1336
SNP_A-8291861	19	22331749	-0.7215
SNP_A-8632513	19	22332449	-0.1293
CN_771944	19	22333629	-1.0641
SNP_A-8374279	19	22334082	-0.578
CN_771945	19	22334444	-0.398
CN_771946	19	22335709	-0.6187
SNP_A-4253879	19	22335855	0.1139
CN_771947	19	22338688	-1.2962
CN_771948	19	22339786	-0.6611
CN_771949	19	22343510	0.2227
CN_771950	19	22345044	-1.161
CN_771951	19	22345249	-1.1085
SNP_A-8655891	19	22346763	0.2959
CN_771952	19	22348056	0.5436
SNP_A-2306095	19	22350715	-0.3792
CN_771953	19	22350836	-0.3407
CN_771954	19	22351508	-1.315
CN_771955	19	22352288	0.4764
SNP_A-2250085	19	22352743	-0.9159
SNP_A-8399458	19	22356136	-0.5236
SNP_A-8714822	19	22358437	-1.1085
SNP_A-8361529	19	22359637	0.1683
CN_771956	19	22360253	-0.2605
CN_771957	19	22360510	-1.2736
CN_774023	19	22362135	-0.2016
SNP_A-1865630	19	22365211	0.2623
CN_774024	19	22365319	-0.1699
CN_165339	19	22368617	-0.7606
CN_774025	19	22371289	-0.3716
SNP_A-2026169	19	22376803	-0.9386
CN_774027	19	22376896	-0.2891
CN_774028	19	22377491	-0.1516
CN_774030	19	22377774	-0.2479
CN_774031	19	22380712	-0.746
CN_774032	19	22383427	-0.4081
SNP_A-1789020	19	22384342	0.2034
CN_774033	19	22385721	-0.3716
SNP_A-8370987	19	22389849	-0.578
CN_774034	19	22390092	-0.6811
CN_774035	19	22394486	-0.5236
CN_774036	19	22399568	-0.6187
CN_774037	19	22405062	-0.73
SNP_A-8500433	19	22408414	-1.8861
CN_165347	19	22408575	-1.9257
CN_774038	19	22410324	0.6464
CN_774039	19	22411478	0.0435
CN_774040	19	22415212	-1.0326
CN_774041	19	22417371	-0.639
SNP_A-4216622	19	22417744	-0.1756
CN_774042	19	22419382	-0.5236
CN_774043	19	22420289	-1.398
CN_774044	19	22420694	-2.0738
CN_774045	19	22424832	-0.5631
CN_774046	19	22426597	-0.4778
SNP_A-8546825	19	22430427	-0.32
CN_774047	19	22432364	-0.5976
SNP_A-4203067	19	22432458	-0.733
CN_774048	19	22432965	0.017
CN_774049	19	22433132	-0.08
CN_774050	19	22441252	-0.983
SNP_A-8549134	19	22449343	-0.343
SNP_A-8525267	19	22450363	-1.1085
CN_774051	19	22450959	-0.3903
CN_774052	19	22451517	-0.5236
SNP_A-2285116	19	22452127	-1.1085
SNP_A-2071146	19	22452581	-0.3121
CN_774053	19	22452651	-0.5236
SNP_A-1816903	19	22456547	-0.3792
SNP_A-8533305	19	22456755	-0.2962
CN_774054	19	22456999	-0.2962
CN_774055	19	22462398	-0.0906
CN_774056	19	22467249	-0.0261
CN_774057	19	22469017	-0.4829
SNP_A-8549334	19	22469634	-0.606
CN_774058	19	22473489	-0.819
CN_774059	19	22482274	-0.2187
CN_774060	19	22482425	-0.9641
SNP_A-2266515	19	22482546	0.1645
CN_774061	19	22483343	0.0614
SNP_A-8711533	19	22484758	-0.2298
CN_774062	19	22485244	-0.4456
SNP_A-8486964	19	22486151	-0.4411
CN_774063	19	22487360	-0.3171
SNP_A-8547716	19	22488531	-0.7041
CN_774064	19	22495897	-0.8261
CN_774065	19	22500942	-0.7937
SNP_A-8571530	19	22501067	-0.6528
SNP_A-4225909	19	22501942	-0.2298
CN_774066	19	22502182	0.0108
SNP_A-4242689	19	22505715	-0.5631
CN_774067	19	22506534	-0.3171
SNP_A-8417962	19	22506585	-0.398
CN_774068	19	22507105	-1.4778
SNP_A-8499304	19	22507572	-0.5654
SNP_A-1790118	19	22509370	0.3509
SNP_A-4288583	19	22510964	-0.0761
SNP_A-8554737	19	22511561	-0.8284
SNP_A-8582905	19	22512855	-1.0738
SNP_A-2300081	19	22518659	-0.611
SNP_A-8419025	19	22519300	-0.4411
CN_774069	19	22522925	0.6609
SNP_A-8654395	19	22526834	-1.611
SNP_A-2300604	19	22527043	-0.8861
CN_774070	19	22527143	0.3509
SNP_A-8568746	19	22531073	-0.8675
CN_774071	19	22531441	0.2354
SNP_A-8522638	19	22531525	-0.2756
SNP_A-2283623	19	22535754	-0.1934
CN_774072	19	22536112	-0.9082
CN_774073	19	22538363	-0.224
SNP_A-8496710	19	22542766	0.0403
CN_774074	19	22543799	-0.4411
SNP_A-8280105	19	22544450	-0.9386
SNP_A-8412116	19	22544487	-1.0183
SNP_A-1879379	19	22545362	-0.6935
SNP_A-8333479	19	22545477	-1.0016
CN_774075	19	22545786	-1.2154
SNP_A-8299140	19	22546780	-0.0738
SNP_A-4240128	19	22546811	-0.161
SNP_A-8332257	19	22546851	0.0458
SNP_A-8320405	19	22547224	-0.7866
CN_774076	19	22547905	-0.7866
SNP_A-8657862	19	22547971	-0.4049
SNP_A-8453832	19	22548182	-0.5631
CN_774077	19	22550472	-0.8675
CN_774078	19	22550842	0.5271
SNP_A-8482146	19	22551744	0.0435
CN_774079	19	22554269	0.0614
SNP_A-4260229	19	22554392	-0.4456
